## This file was extracted from ExpressionPlot by grabbing the TCGA::COAD
## project and extractings the gene information from a SummarizedExperiment
## version of the data.
##
## library(ExpressionPlot)
## p <- ep.find.project('PRJ0004323')
## se <- ep.SummarizedExperiment(p, attach.annot=TRUE)
## gdata <- transform(as.data.frame(mcols(se)), entrez.id=rownames(se))
## out <- gdata[, c('symbol', 'entrez.id', 'size')]
"symbol","entrez.id","size"
"BLZF1","8548",2318
"TSLP","85480",4264
"PSKH2","85481",1158
"LGR5","8549",2880
"RPPH1","85495",341
"MAPKAPK5","8550",2044
"SCRT2","85508",3577
"MBD3L1","85509",748
"INE2","8551",1874
"INE1","8552",1014
"BHLHE40","8553",3035
"PIAS1","8554",2289
"CDC14B","8555",5743
"CDC14A","8556",5392
"GALP","85569",938
"TCAP","8557",963
"CDK10","8558",1798
"PRPF18","8559",1705
"DEGS1","8560",2046
"DENR","8562",3061
"THOC5","8563",2754
"KMO","8564",5015
"YARS","8565",3117
"PDXK","8566",7381
"MADD","8567",6412
"RRP1","8568",1807
"MKNK1","8569",2900
"CAV1","857",3658
"KHSRP","8570",3254
"PDLIM4","8572",2295
"CASK","8573",8313
"AKR7A2","8574",1362
"PRKRA","8575",2172
"STK16","8576",3127
"TMEFF1","8577",2486
"SCARF1","8578",3850
"CAV2","858",3306
"LY6D","8581",802
"GTPBP10","85865",7542
"OR7E2P","8587",1024
"CAV3","859",1431
"OR6A2","8590",1384
"ACTL6A","86",1906
"RUNX2","860",5969
"TNFSF11","8600",2727
"RGS20","8601",2307
"NOP14","8602",2918
"FAM193A","8603",5206
"SLC25A12","8604",3998
"PLA2G4C","8605",2567
"RUVBL1","8607",1768
"RDH16","8608",1724
"KLF7","8609",1639
"RUNX1","861",7981
"PPAP2A","8611",1778
"PPAP2C","8612",1529
"PPAP2B","8613",3308
"STC2","8614",5343
"USO1","8615",3859
"CADPS","8618",5551
"RUNX1T1","862",8992
"NPFF","8620",592
"CDK13","8621",6975
"PDE8B","8622",4405
"ASMTL","8623",2278
"PSMG1","8624",1140
"RFXANK","8625",1438
"TP63","8626",6524
"JRK","8629",9118
"CBFA2T3","863",4553
"HSD17B6","8630",1512
"SKAP1","8631",1576
"DNAH17","8632",13723
"UNC5C","8633",9879
"RTCD1","8634",2623
"RNASET2","8635",1250
"SSNA1","8636",941
"EIF4EBP3","8637",691
"OASL","8638",2085
"AOC3","8639",4026
"RUNX3","864",4767
"PCDHGB4","8641",4593
"DCHS1","8642",10756
"PTCH2","8643",4634
"AKR1C3","8644",1980
"KCNK5","8645",3783
"CHRD","8646",3521
"ABCB11","8647",4775
"NCOA1","8648",6952
"LAMTOR3","8649",4280
"CBFB","865",3136
"NUMB","8650",3644
"SOCS1","8651",1216
"DDX3Y","8653",4795
"PDE5A","8654",7217
"DYNLL1","8655",984
"TNKS","8658",9599
"ALDH4A1","8659",3581
"SERPINA6","866",1492
"IRS2","8660",6998
"EIF3A","8661",5305
"HSFY1","86614",2293
"EIF3B","8662",3084
"EIF3C","8663",3456
"EIF3D","8664",1949
"EIF3F","8665",1256
"EIF3G","8666",1127
"EIF3H","8667",1275
"EIF3I","8668",1458
"EIF3J","8669",2558
"CBL","867",11227
"SLC4A4","8671",8010
"EIF4G3","8672",6973
"VAMP8","8673",776
"VAMP4","8674",5155
"STX16","8675",4967
"STX11","8676",5504
"STX10","8677",750
"BECN1","8678",2143
"CBLB","868",3976
"JMJD7-PLA2G4B","8681",3367
"PEA15","8682",2469
"SRSF9","8683",1163
"MARCO","8685",1835
"KRT38","8687",2837
"KRT37","8688",1718
"KRT36","8689",1644
"CBLN1","869",2435
"JRKL","8690",3570
"HYAL2","8692",2413
"GALNT4","8693",5395
"DGAT1","8694",3705
"CDC23","8697",3155
"S1PR4","8698",1595
"ACTN1","87",3791
"DNAH11","8701",14189
"B4GALT4","8702",2344
"B4GALT3","8703",2415
"B4GALT2","8704",2425
"B3GALT4","8705",1686
"B3GALNT1","8706",3641
"B3GALT2","8707",3548
"B3GALT1","8708",2168
"SERPINH1","871",2320
"SERPINB7","8710",2371
"TNK1","8711",2923
"PAGE1","8712",665
"ABCC3","8714",5271
"NOL4","8715",4623
"TRADD","8717",1483
"PNPT1","87178",4579
"TNFRSF25","8718",1916
"MBTPS1","8720",4347
"EDF1","8721",765
"CTSF","8722",2014
"SNX4","8723",2524
"SNX3","8724",1464
"URI1","8725",3571
"EED","8726",2404
"CTNNAL1","8727",2445
"ADAM19","8728",6481
"GBF1","8729",6440
"CBR1","873",1245
"RNMT","8731",6203
"RNGTT","8732",4463
"GPAA1","8733",2067
"MYH13","8735",5992
"MYOM1","8736",5847
"RIPK1","8737",3864
"CRADD","8738",1189
"HRK","8739",697
"CBR3","874",1112
"TNFSF14","8740",2894
"TNFSF13","8741",2276
"TNFSF12","8742",1625
"TNFSF10","8743",3064
"TNFSF9","8744",1665
"ADAM23","8745",3056
"ADAM21","8747",2664
"ADAM20","8748",2792
"ADAM18","8749",3268
"CBS","875",2728
"ADAM15","8751",3424
"ADAM9","8754",4099
"ADAM6","8755",1842
"ADAM7","8756",2600
"ADAM1","8759",2840
"CDS2","8760",9323
"PABPC4","8761",3204
"CD164","8763",3112
"TNFRSF14","8764",1707
"RAB11A","8766",4929
"RIPK2","8767",2585
"TNFRSF6B","8771",1155
"FADD","8772",1853
"SNAP23","8773",2641
"NAPG","8774",3715
"NAPA","8775",1860
"MTMR1","8776",2732
"A2LD1","87769",2903
"MPDZ","8777",7696
"SIGLEC5","8778",2498
"RIOK3","8780",4035
"TNFRSF18","8784",1200
"MATN4","8785",2253
"RGS11","8786",2376
"RGS9","8787",2581
"DLK1","8788",1590
"FBP2","8789",1305
"FPGT","8790",4484
"TNFRSF11A","8792",3126
"TNFRSF10D","8793",3535
"TNFRSF10C","8794",1494
"TNFRSF10B","8795",4154
"SCEL","8796",3226
"TNFRSF10A","8797",1750
"DYRK4","8798",1845
"PEX11B","8799",1927
"ACTN2","88",4528
"PEX11A","8800",1163
"SUCLG2","8801",2663
"SUCLG1","8802",1457
"SUCLA2","8803",2164
"CREG1","8804",2026
"TRIM24","8805",4005
"IL18RAP","8807",2668
"IL1RL2","8808",1964
"IL18R1","8809",3522
"CCIN","881",1943
"GALR2","8811",1298
"CCNK","8812",2606
"DPM1","8813",1047
"CDKL1","8814",1177
"BANF1","8815",1152
"DCAF5","8816",5985
"FGF18","8817",1982
"DPM2","8818",1546
"SAP30","8819",1109
"HESX1","8820",1173
"INPP4B","8821",4124
"FGF17","8822",1223
"FGF16","8823",351
"CES2","8824",4208
"LIN7A","8825",1230
"IQGAP1","8826",7210
"NRP2","8828",7719
"NRP1","8829",5914
"CCBL1","883",1925
"SYNGAP1","8831",6010
"CD84","8832",8279
"GMPS","8833",2457
"TMEM11","8834",1688
"SOCS2","8835",2210
"GGH","8836",1493
"CFLAR","8837",12191
"WISP3","8838",1408
"WISP2","8839",1404
"WISP1","8840",5190
"HDAC3","8841",1945
"PROM1","8842",4307
"HCAR3","8843",2137
"KSR1","8844",4491
"ANKRD13A","88455",3910
"ALKBH1","8846",2585
"DLEU2","8847",2768
"TSC22D1","8848",6699
"CCK","885",1614
"KAT2B","8850",4824
"CDK5R1","8851",3854
"AKAP4","8852",3005
"ASAP2","8853",5717
"ALDH1A2","8854",3799
"NR1I2","8856",4560
"FCGBP","8857",16390
"PROZ","8858",1555
"STK19","8859",1817
"CCKAR","886",1682
"LDB1","8861",2673
"APLN","8862",3224
"PER3","8863",6203
"PER2","8864",6342
"SYNJ1","8867",7211
"ST3GAL5","8869",2448
"CCKBR","887",2120
"IER3","8870",1240
"SYNJ2","8871",7565
"CDC123","8872",1548
"ARHGEF7","8874",8780
"RRP36","88745",1159
"VNN2","8875",2081
"VNN1","8876",3844
"SPHK1","8877",2469
"SQSTM1","8878",3337
"SGPL1","8879",5783
"FUBP1","8880",2884
"CDC16","8881",2293
"ZNF259","8882",1778
"NAE1","8883",1911
"SLC5A6","8884",3604
"DDX18","8886",3765
"TAX1BP1","8887",3668
"MCM3AP","8888",6113
"KRIT1","889",5072
"EIF2B4","8890",1896
"EIF2B3","8891",2188
"EIF2B2","8892",1541
"EIF2B5","8893",2898
"EIF2S2","8894",2592
"CPNE3","8895",4864
"BUD31","8896",1043
"MTMR3","8897",9019
"MTMR2","8898",4862
"PRPF4B","8899",7482
"ACTN3","89",3330
"CCNA2","890",2798
"CCNA1","8900",2302
"CPNE1","8904",2631
"AP1S2","8905",2283
"AP1G2","8906",2876
"AP1M1","8907",2391
"GYG2","8908",3395
"ENDOU","8909",2460
"CCNB1","891",2093
"SGCE","8910",1810
"CACNA1I","8911",10002
"CACNA1H","8912",8088
"TRIM4","89122",3458
"CACNA1G","8913",8719
"TIMELESS","8914",5138
"BCL10","8915",3105
"HERC3","8916",4894
"CCNC","892",2307
"HERC2","8924",15334
"HERC1","8925",15197
"SNURF","8926",1426
"BSN","8927",15959
"FOXH1","8928",2183
"PHOX2B","8929",3030
"MBD4","8930",2470
"MBD2","8932",5611
"FAM127A","8933",1244
"RAB7L1","8934",3494
"SKAP2","8935",3971
"WASF1","8936",3220
"BAIAP3","8938",5029
"FUBP3","8939",3157
"CCND2","894",6522
"TOP3B","8940",3107
"CDK5R2","8941",2480
"KYNU","8942",2014
"AP3D1","8943",5056
"SNORD73A","8944",65
"BTRC","8945",6164
"CCND3","896",2423
"HIST1H3F","8968",466
"HIST1H2AG","8969",498
"HIST1H2BJ","8970",481
"H1FX","8971",1507
"MGAM","8972",6484
"CHRNA6","8973",2400
"P4HA2","8974",2706
"USP13","8975",7933
"C6orf7","89758",750
"WASL","8976",4422
"RSPH1","89765",1367
"UMODL1","89766",5518
"SERPINB12","89777",1218
"SERPINB11","89778",1731
"WNT3A","89780",2972
"HPS4","89781",4769
"LMLN","89782",7154
"SIGLEC10","89790",3394
"GAL3ST3","89792",3320
"NAV3","89795",9758
"NAV1","89796",13265
"NAV2","89797",11518
"CCNE1","898",1947
"PPP1R3F","89801",3432
"KCNK17","89822",1717
"CHRFAM7A","89832",2858
"ULK4P3","89837",1149
"ULK4P1","89838",876
"ARHGAP11B","89839",1017
"ABCC10","89845",5464
"FGD3","89846",3764
"FCHSD1","89848",4320
"ATG16L2","89849",2145
"PLOD3","8985",2977
"FAM125B","89853",6754
"KLHL6","89857",6320
"SIGLEC12","89858",2219
"RPS6KA4","8986",3137
"SEC16B","89866",4024
"PLCZ1","89869",2075
"STBD1","8987",2453
"TRIM15","89870",2224
"AQP10","89872",1791
"SLC25A21","89874",3947
"C3orf15","89876",4433
"HSPB3","8988",784
"TPD52L3","89882",3497
"OR6W1P","89883",1502
"LHX4","89884",1879
"FATE1","89885",1071
"SLAMF9","89886",1156
"ZNF628","89887",3847
"TRPA1","8989",5190
"KBTBD6","89890",5228
"WDR34","89891",1818
"TMEM116","89894",1604
"CCNF","899",4287
"SELENBP1","8991",1962
"UBE3B","89910",5730
"C14orf56","89919",1215
"ATP6V0E1","8992",882
"C16orf45","89927",2342
"PGLYRP1","8993",953
"PAPLN","89932",5834
"LIMD1","8994",6284
"RHOT2","89941",2489
"GLB1L2","89944",3155
"TNFSF18","8995",748
"KLC4","89953",3184
"SAPCD2","89958",3833
"NOL3","8996",1894
"KALRN","8997",14723
"RSPRY1","89970",2072
"ATPBD4","89978",4053
"CDKL2","8999",4715
"NAT1","9",3000
"ACVR1","90",3112
"CCNG1","900",2468
"MIDN","90007",3793
"HAP1","9001",3958
"KIR3DX1","90011",1731
"SYT8","90019",1423
"F2RL3","9002",2731
"FLJ20021","90024",793
"UBE3D","90025",1833
"FAM181A","90050",2119
"CCDC120","90060",4067
"LACRT","90070",508
"ZNF30","90075",2733
"CCNG2","901",5474
"PHLDB2","90102",6624
"VWA5B2","90113",4020
"C9orf69","90120",3205
"TSR2","90121",1325
"TAF1C","9013",4207
"KCNH7","90134",4331
"BTBD6","90135",1987
"TSPAN18","90139",4235
"TAF1B","9014",2299
"EFCAB11","90141",695
"TAF1A","9015",2281
"SLC25A14","9016",1595
"HS6ST2","90161",4567
"FRMD7","90167",3202
"EMILIN3","90187",3827
"MPZL1","9019",5010
"SYS1","90196",5399
"WFDC8","90199",1530
"CCNH","902",1638
"MAP3K14","9020",4467
"SNX21","90203",3184
"ZSWIM1","90204",2787
"SOCS3","9021",2734
"CLIC3","9022",813
"UCN2","90226",1485
"CH25H","9023",1378
"KIAA2013","90231",2823
"ZNF551","90233",3711
"BRSK2","9024",5604
"LOC90246","90246",2761
"UNC5A","90249",3733
"RNF8","9025",5742
"HIP1R","9026",4473
"FAM105B","90268",7896
"NAT8","9027",1073
"LINC00263","90271",988
"CEACAM21","90273",1359
"RHBDL1","9028",1559
"C3orf25","90288",2154
"KLHL13","90293",4768
"BAZ1B","9031",6115
"TP53I13","90313",1453
"TGIF2LX","90316",847
"ZNF616","90317",3047
"TM4SF5","9032",708
"ZNF766","90321",2975
"CCDC97","90324",3322
"THAP3","90326",2972
"PKD2L1","9033",3073
"EXOC3L2","90332",1719
"ZNF468","90333",4031
"ZNF160","90338",4336
"CCRL2","9034",1866
"FER1L5","90342",6477
"CTU1","90353",2107
"C5orf30","90355",3010
"FAM110B","90362",4368
"SEMA5A","9037",11808
"SAMD1","90378",1299
"DCAF15","90379",2258
"TAAR5","9038",1147
"C15orf42","90381",6670
"UBA3","9039",2119
"MED30","90390",972
"CCNT1","904",2568
"UBE2M","9040",1524
"TMEM41A","90407",2827
"IFT20","90410",1233
"MCFD2","90411",4696
"C15orf57","90416",1730
"C15orf23","90417",2033
"ATP6V1E2","90423",1979
"BMF","90427",4768
"SPAG9","9043",8793
"BTAF1","9044",7040
"ZNF622","90441",1692
"RPL14","9045",946
"ERI1","90459",4615
"DOK2","9046",1770
"LOC90462","90462",1894
"SH2D2A","9047",1845
"ARTN","9048",1944
"GADD45GIP1","90480",743
"ZNF835","90485",2774
"C12orf23","90488",3369
"AIP","9049",1233
"LOC90499","90499",2398
"CCNT2","905",7010
"PSTPIP2","9050",3024
"LRRC46","90506",1922
"SCRN2","90507",1834
"PSTPIP1","9051",1855
"GPRC5A","9052",2851
"YIF1B","90522",3178
"MLIP","90523",1815
"SHF","90525",2500
"DUOXA1","90527",1880
"C1orf201","90529",3047
"MAP7","9053",5478
"NFS1","9054",2507
"PRC1","9055",3190
"MCU","90550",2949
"CCDC74A","90557",1668
"SLC7A7","9056",2707
"SLC7A6","9057",6348
"ZNF799","90576",2588
"SLC13A2","9058",2646
"C19orf52","90580",1397
"AOC4","90586",2073
"ZNF625","90589",1699
"ZNF700","90592",2865
"ZNF439","90594",2550
"PAPSS2","9060",3858
"PAPSS1","9061",2542
"LYRM7","90624",6213
"STARD13","90627",7479
"PIAS2","9063",2457
"LINC00473","90632",2434
"N4BP2L1","90634",3116
"ZFAND2A","90637",901
"COX19","90639",4891
"MAP3K6","9064",4328
"ZNF486","90649",1522
"TGIF2LY","90655",861
"SYT7","9066",6400
"TBL1Y","90665",2407
"LRRC16B","90668",4600
"PPP1R3E","90673",4513
"LRSAM1","90678",3450
"ANGPTL1","9068",3546
"CLDN12","9069",3664
"CCDC126","90693",2473
"ASH2L","9070",3301
"SEC11C","90701",782
"CLDN10","9071",2939
"CLDN8","9073",2146
"FAM104B","90736",2277
"PAGE5","90737",740
"CLDN6","9074",1370
"CLDN2","9075",3438
"CLDN1","9076",3452
"MGC45800","90768",4953
"DIRAS3","9077",1631
"PYGO2","90780",3180
"LOC90784","90784",3653
"LDB2","9079",2683
"CEP95","90799",2691
"CCT6A","908",2664
"CLDN9","9080",2050
"ANGEL2","90806",4649
"TMEM55B","90809",1714
"PRY","9081",1238
"XKRY","9082",1581
"PRMT10","90826",2830
"ZNF479","90827",2072
"BPY2","9083",1206
"LOC90834","90834",2421
"C16orf93","90835",1792
"VCY","9084",549
"TCEAL8","90843",1212
"CDY1","9085",2670
"ZNF598","90850",3197
"SPOCD1","90853",3888
"EIF1AY","9086",1390
"HN1L","90861",3683
"SPSB3","90864",1544
"IL33","90865",2706
"TMSB4Y","9087",1669
"C9orf123","90871",2487
"ZNF697","90874",5080
"PKMYT1","9088",2233
"CD1A","909",2096
"PIGQ","9091",2922
"SART1","9092",3601
"DNAJA3","9093",2711
"TRIM41","90933",3663
"UNC119","9094",1651
"TBX19","9095",2822
"ESAM","90952",1869
"ADCK2","90956",2364
"DHX57","90957",4830
"TBX18","9096",4070
"USP14","9097",4156
"USP6","9098",7971
"ZNF251","90987",3007
"USP2","9099",4067
"KIFC2","90990",3248
"CREB3L1","90993",2671
"ACVR1B","91",4807
"CD1B","910",1396
"USP10","9100",3379
"USP8","9101",5849
"FMNL3","91010",11192
"CERS5","91012",1943
"FCGR2C","9103",2488
"DPP9","91039",4270
"RGN","9104",2235
"CCDC149","91050",4224
"AP5B1","91056",4450
"CCDC34","91057",2943
"MTMR6","9107",5216
"ANKRD30A","91074",4405
"MTMR7","9108",5287
"CD1C","911",2592
"MTMR4","9110",5829
"TRIM47","91107",2263
"NMI","9111",1479
"MTA1","9112",2845
"ZNF682","91120",3290
"LATS1","9113",4755
"L3MBTL4","91133",3587
"SLC25A46","91137",2326
"ATP6V0D1","9114",1670
"TMEM67","91147",5105
"LOC91149","91149",4622
"TIGD7","91151",3430
"IGFN1","91156",11810
"SEC22C","9117",6524
"SCARF2","91179",3509
"INA","9118",3231
"NUP210L","91181",5884
"KRT75","9119",2125
"CD1D","912",3784
"SLC16A6","9120",3955
"SLC16A5","9121",1929
"SLC16A4","9122",2649
"GGTLC2","91227",848
"SLC16A3","9123",2482
"PDLIM1","9124",1452
"RQCD1","9125",900
"SLC39A13","91252",2450
"SMC3","9126",4112
"P2RX6","9127",2744
"BOD1","91272",1934
"PRPF4","9128",2924
"MSANTD3","91283",2170
"LMF2","91289",2599
"PRPF3","9129",2463
"C12orf29","91298",2874
"CD1E","913",2117
"FAM50A","9130",1340
"R3HDM4","91300",1809
"C19orf6","91304",2708
"AIFM1","9131",3254
"GUSBP11","91316",3417
"DERL3","91319",3200
"KCNQ4","9132",4099
"CCNB2","9133",1549
"CCNE2","9134",2727
"RABEP1","9135",5427
"DDX60L","91351",6754
"IGLL3P","91353",676
"LRP5L","91355",3998
"RRP9","9136",1543
"CDKN2AIPNL","91368",1254
"ANKRD40","91369",4169
"UAP1L1","91373",3365
"ARHGEF1","9138",3328
"SNORD107","91380",75
"CBFA2T2","9139",7917
"ZNF502","91392",3273
"CD2","914",1531
"ATG12","9140",4563
"SESTD1","91404",10448
"BTF3L4","91408",4643
"CCDC74B","91409",1553
"PDCD5","9141",604
"XRCC6BP1","91419",1160
"CXorf1","9142",2447
"SYNGR3","9143",2051
"RCCD1","91433",2767
"SYNGR2","9144",1694
"C19orf40","91442",1152
"RNF185","91445",3477
"SYNGR1","9145",5357
"LOC91450","91450",993
"ACBD5","91452",4066
"HGS","9146",2972
"PKDCC","91461",2501
"ISX","91464",3383
"NEMF","9147",4121
"NEURL","9148",4315
"DYRK1B","9149",2535
"CD3D","915",741
"CTDP1","9150",3841
"SLC6A5","9152",2863
"COL23A1","91522",3063
"FAM113B","91523",2075
"ANKRD44","91526",6449
"SLC28A2","9153",2463
"SLC28A1","9154",3408
"RSAD2","91543",3512
"UBXN11","91544",2072
"EXO1","9156",3462
"C12orf65","91574",2085
"FIBP","9158",1450
"RPS19BP1","91582",927
"PLXNA4","91584",15412
"PCSK7","9159",3484
"CD3E","916",1513
"ZNF830","91603",1657
"SLFN11","91607",5281
"RASL10B","91608",3194
"CHURC1","91612",3615
"DEPDC7","91614",2159
"DGKI","9162",4780
"NEXN","91624",3391
"TDRD12","91646",1617
"ATPAF2","91647",1552
"BOC","91653",4281
"EBAG9","9166",1862
"ZNF765","91661",4577
"NLRP12","91662",5101
"MYADM","91663",3463
"ZNF845","91664",4311
"COX7A2L","9167",1117
"TMSB10","9168",482
"SYT12","91683",3718
"CENPL","91687",2787
"C22orf32","91689",1571
"SCAF11","9169",7596
"LONRF1","91694",3584
"RRP7B","91695",2332
"CD3G","917",1311
"LPAR2","9170",1796
"ACY3","91703",1300
"MYOM2","9172",5011
"IL1RL1","9173",3447
"IDI2","91734",1359
"YTHDC1","91746",6249
"C14orf43","91748",8192
"KIAA1919","91749",3920
"MAP3K13","9175",11626
"LIN52","91750",1798
"ZNF804A","91752",4685
"NEK9","91754",5543
"CABLES1","91768",5240
"HTR3B","9177",1817
"FAM55C","91775",9053
"CHMP7","91782",3410
"AP4M1","9179",1868
"OSMR","9180",6147
"ALKBH8","91801",4067
"MYLK3","91807",7998
"ARHGEF2","9181",4291
"RASSF9","9182",1796
"EXOC3L4","91828",2581
"ZW10","9183",2884
"WDR20","91833",5943
"BUB3","9184",2764
"REPS2","9185",7953
"CHRDL1","91851",4159
"CALML4","91860",4635
"MARVELD3","91862",3384
"RFT1","91869",5100
"SLC24A1","9187",5870
"TTC5","91875",1876
"DDX21","9188",5008
"ZBED1","9189",4739
"FDXACB1","91893",3066
"C11orf52","91894",1140
"CD247","919",1681
"DEDD","9191",2438
"TIMD4","91937",1369
"SLC16A7","9194",3541
"NDUFAF2","91942",719
"ARRDC4","91947",4067
"LOC91948","91948",1517
"COG7","91949",2937
"KCNAB3","9196",1608
"CXorf40A","91966",3371
"SLC33A1","9197",3811
"ZNF300","91975",3323
"MYOZ3","91977",3831
"TPGS1","91978",1114
"ACVR2A","92",5244
"CD4","920",3977
"PTPLA","9200",1307
"FAM58A","92002",1288
"DCLK1","9201",13692
"MCART1","92014",4719
"SNX29","92017",7003
"ZMYM4","9202",6994
"ZMYM3","9203",6571
"ZMYM6","9204",5145
"ZMYM5","9205",3471
"CTBP1-AS1","92070",2930
"LRRFIP1","9208",7773
"GGTLC1","92086",1145
"LRRFIP2","9209",3814
"ZC3HAV1L","92092",1753
"CD5","921",3158
"BMP15","9210",1262
"TTC30A","92104",4669
"INTS4","92105",3149
"OXNAD1","92106",3968
"LGI1","9211",2366
"AURKB","9212",1297
"DSEL","92126",9281
"RIPPLY1","92129",1186
"XPR1","9213",8496
"FAIM3","9214",3086
"MTDH","92140",7667
"LARGE","9215",4201
"MTSS1L","92154",4977
"TMEM88","92162",874
"VAPB","9217",7939
"MTG1","92170",1614
"VAPA","9218",6994
"UBTD2","92181",3015
"MTA2","9219",3069
"DAPL1","92196",544
"CD5L","922",2237
"TIAF1","9220",2089
"NOLC1","9221",3936
"CDHR1","92211",5973
"MAGI1","9223",9169
"DUSP27","92235",4034
"RCSD1","92241",2991
"LOC92249","92249",2886
"LMBRD2","92255",3237
"MRPS36","92259",1329
"LRAT","9227",4888
"ATP6AP1L","92270",758
"DLGAP2","9228",10095
"ZNF461","92283",3192
"ZNF585B","92285",6210
"DLGAP1","9229",7373
"CAPN13","92291",2682
"GLYATL1","92292",2438
"TMEM132C","92293",4947
"CD6","923",3291
"RAB11B","9230",1629
"SCGB3A1","92304",466
"TMEM129","92305",2837
"DLG5","9231",7479
"MEX3A","92312",6124
"PTTG1","9232",712
"STRADA","92335",2883
"C17orf72","92340",3108
"METTL18","92342",1445
"GORAB","92344",3531
"NAF1","92345",2315
"C1orf105","92346",985
"IL32","9235",1193
"CRB3","92359",1108
"CCPG1","9236",7223
"SPSB4","92369",2409
"ACPL2","92370",3181
"TBRG4","9238",2276
"MRRF","92399",2000
"CD7","924",1283
"PNMA1","9240",2643
"RBM18","92400",3287
"NOG","9241",1892
"MSC","9242",2058
"CHMP4C","92421",1847
"CRLF1","9244",1804
"GCNT3","9245",2222
"UBE2L6","9246",1743
"GCM2","9247",2365
"GPR50","9248",2020
"BBIP1","92482",2460
"LDHAL6B","92483",1673
"DHRS3","9249",1806
"CD8A","925",3673
"RPS6KA5","9252",4322
"SPECC1","92521",6864
"NUMBL","9253",3561
"CACNA2D2","9254",5365
"AIMP1","9255",3261
"ATXN3L","92552",1753
"CCDC64","92558",3081
"BZRAP1","9256",7698
"FANK1","92565",1296
"G6PC3","92579",1831
"MFHAS1","9258",5255
"ASB16","92591",2139
"ZNF764","92595",2796
"MOB1B","92597",8534
"CD8B","926",1869
"PDLIM7","9260",2074
"TIMM50","92609",2572
"MAPKAPK2","9261",3589
"TIFA","92610",3073
"STK17B","9262",5307
"STK17A","9263",3933
"CYTH3","9265",4469
"MAFG-AS1","92659",1895
"CYTH2","9266",4607
"C20orf72","92667",2126
"CYTH1","9267",3311
"DTD1","92675",1368
"FAM114A1","92689",4138
"TMEM169","92691",3461
"ITGB1BP1","9270",1930
"TMEM183A","92703",2220
"PIWIL1","9271",3648
"ARRDC1","92714",1598
"WDR85","92715",1847
"OTOP2","92736",2147
"DNER","92737",3272
"BCL7C","9274",858
"SLC38A5","92745",1989
"BPIFB1","92747",1727
"CCDC164","92749",2491
"BCL7B","9275",1943
"COPB2","9276",3202
"WDR46","9277",2363
"ZBTB22","9278",2729
"HELB","92797",3368
"SHKBP1","92799",2365
"CD9","928",1314
"CENPBD1","92806",3058
"HIST3H2A","92815",496
"MED14","9282",6768
"ZNF276","92822",4913
"GPR37L1","9283",2459
"NPIP","9284",1102
"REEP6","92840",1373
"IMP4","92856",1049
"TAAR2","9287",1056
"TAAR3","9288",1078
"GPR56","9289",4541
"CD14","929",1806
"GPR55","9290",3828
"HNRPLL","92906",3035
"UBE2Q2","92912",3545
"CCDC102A","92922",2429
"GPR52","9293",1472
"MARS2","92935",3087
"S1PR2","9294",3584
"ADAMTSL1","92949",8000
"SRSF11","9295",2794
"ATP6V1F","9296",817
"PEX11G","92960",1062
"SNORD29","9297",65
"FP588","92973",5245
"MARCH9","92979",2462
"SNORD31","9298",68
"SNORD30","9299",70
"ZBTB47","92999",5507
"ACVR2B","93",11373
"CD19","930",1958
"SNORD28","9300",75
"SNORD27","9301",72
"B3GNT7","93010",3625
"SNORD26","9302",75
"SNORD25","9303",67
"NT5C1B","93034",2927
"PKHD1L1","93035",14017
"SNORD22","9304",126
"COQ10A","93058",1805
"SOCS6","9306",5846
"CD83","9308",2522
"TEX30","93081",1153
"NEURL3","93082",1675
"DMKN","93099",2536
"MS4A1","931",3594
"ZNF235","9310",3190
"NAPRT1","93100",1695
"KCNG4","93107",2763
"TMEM44","93109",2520
"ASIC3","9311",2314
"KCNB2","9312",3582
"ORAI3","93129",2188
"MMP20","9313",1956
"ZNF561","93134",4540
"KLF4","9314",2933
"OLFM2","93145",1861
"NREP","9315",3408
"HTR7P1","93164",4389
"PRDM6","93166",3027
"PTER","9317",3905
"COPS2","9318",4108
"PIGM","93183",4322
"IGSF8","93185",2333
"TRIP13","9319",2861
"C1orf158","93190",1019
"MS4A3","932",1655
"TRIP12","9320",6428
"TRIP11","9321",8088
"PGAP3","93210",2687
"TRIP10","9322",2011
"CCDC114","93233",3220
"HMGN3","9324",1470
"TRIP4","9325",2045
"ZNHIT3","9326",953
"LEMD1","93273",961
"GTF3C5","9328",2441
"GTF3C4","9329",3866
"CD22","933",3292
"GTF3C3","9330",4615
"B4GALT6","9331",4814
"CD163","9332",4193
"HAUS8","93323",1456
"TGM5","9333",2767
"B4GALT5","9334",4728
"FAM125A","93343",1193
"SP140L","93349",2668
"CNOT8","9337",2483
"OPALIN","93377",3629
"TCEAL1","9338",1285
"MMGT1","93380",3648
"GLP2R","9340",1662
"MYL10","93408",1009
"VAMP3","9341",2205
"SNAP29","9342",4262
"SYCE1","93426",1842
"DKFZp434J0226","93429",1635
"EFTUD2","9343",4561
"LOC93432","93432",1591
"ARMC6","93436",2488
"TAOK2","9344",6560
"LOC93463","93463",438
"ZNF670","93474",4198
"NDST3","9348",5947
"MAPK1IP1L","93487",6469
"RPL23","9349",577
"TPTE2","93492",2157
"CER1","9350",1206
"SLC9A3R2","9351",2344
"SDR42E1","93517",2775
"TXNL1","9352",1429
"SLIT2","9353",4950
"UBE4A","9354",6128
